codDepto,codMun,codDeptoMun,Size,Activity,N
04,22,0422,MICROEMPRESA,H,4
04,22,0422,MICROEMPRESA,I,17
04,22,0422,MICROEMPRESA,J,1
04,22,0422,MICROEMPRESA,P,1
04,22,0422,MICROEMPRESA,Q,2
04,22,0422,MICROEMPRESA,R,7
04,22,0422,PEQUEÑA EMPRESA,G,11
04,22,0422,PEQUEÑA EMPRESA,H,9
04,22,0422,PEQUEÑA EMPRESA,J,3
04,22,0422,PEQUEÑA EMPRESA,R,3
04,23,0423,MICROEMPRESA,C,7
04,23,0423,MICROEMPRESA,G,79
04,23,0423,MICROEMPRESA,H,8
04,23,0423,MICROEMPRESA,I,11
04,23,0423,MICROEMPRESA,K,1
04,23,0423,MICROEMPRESA,R,3
04,23,0423,PEQUEÑA EMPRESA,A,2
04,23,0423,PEQUEÑA EMPRESA,G,6
04,23,0423,PEQUEÑA EMPRESA,I,13
04,23,0423,PEQUEÑA EMPRESA,M,1
04,23,0423,PEQUEÑA EMPRESA,R,4
05,01,0501,EMPRESA GRANDE,A,9
05,01,0501,EMPRESA GRANDE,C,25
05,01,0501,EMPRESA GRANDE,E,1
05,01,0501,EMPRESA GRANDE,F,14
05,01,0501,EMPRESA GRANDE,G,305
05,01,0501,EMPRESA GRANDE,H,32
05,01,0501,EMPRESA GRANDE,I,30
05,01,0501,EMPRESA GRANDE,J,12
05,01,0501,EMPRESA GRANDE,K,32
05,01,0501,EMPRESA GRANDE,L,22
05,01,0501,EMPRESA GRANDE,M,62
05,01,0501,EMPRESA GRANDE,N,37
05,01,0501,EMPRESA GRANDE,P,10
05,01,0501,EMPRESA GRANDE,Q,10
05,01,0501,EMPRESA GRANDE,R,21
05,01,0501,MEDIANA EMPRESA,A,4
05,01,0501,MEDIANA EMPRESA,C,84
05,01,0501,MEDIANA EMPRESA,E,3
05,01,0501,MEDIANA EMPRESA,F,39
05,01,0501,MEDIANA EMPRESA,G,482
05,01,0501,MEDIANA EMPRESA,H,55
05,01,0501,MEDIANA EMPRESA,I,88
05,01,0501,MEDIANA EMPRESA,J,22
05,01,0501,MEDIANA EMPRESA,K,39
05,01,0501,MEDIANA EMPRESA,L,72
05,01,0501,MEDIANA EMPRESA,M,119
05,01,0501,MEDIANA EMPRESA,N,63
05,01,0501,MEDIANA EMPRESA,P,28
05,01,0501,MEDIANA EMPRESA,Q,36
05,01,0501,MEDIANA EMPRESA,R,113
05,01,0501,MICROEMPRESA,A,55
05,01,0501,MICROEMPRESA,C,501
05,01,0501,MICROEMPRESA,D,4
05,01,0501,MICROEMPRESA,E,6
05,01,0501,MICROEMPRESA,F,144
05,01,0501,MICROEMPRESA,G,7671
05,01,0501,MICROEMPRESA,H,383
05,01,0501,MICROEMPRESA,I,1034
05,01,0501,MICROEMPRESA,J,125
05,01,0501,MICROEMPRESA,K,194
05,01,0501,MICROEMPRESA,L,481
05,01,0501,MICROEMPRESA,M,777
05,01,0501,MICROEMPRESA,N,572
05,01,0501,MICROEMPRESA,O,1
05,01,0501,MICROEMPRESA,P,135
05,01,0501,MICROEMPRESA,Q,421
05,01,0501,MICROEMPRESA,R,604
05,01,0501,PEQUEÑA EMPRESA,A,16
05,01,0501,PEQUEÑA EMPRESA,B,1
05,01,0501,PEQUEÑA EMPRESA,C,231
05,01,0501,PEQUEÑA EMPRESA,E,6
05,01,0501,PEQUEÑA EMPRESA,F,95
05,01,0501,PEQUEÑA EMPRESA,G,2181
05,01,0501,PEQUEÑA EMPRESA,H,143
05,01,0501,PEQUEÑA EMPRESA,I,377
05,01,0501,PEQUEÑA EMPRESA,J,34
05,01,0501,PEQUEÑA EMPRESA,K,101
05,01,0501,PEQUEÑA EMPRESA,L,266
05,01,0501,PEQUEÑA EMPRESA,M,338
05,01,0501,PEQUEÑA EMPRESA,N,192
05,01,0501,PEQUEÑA EMPRESA,P,105
05,01,0501,PEQUEÑA EMPRESA,Q,168
05,01,0501,PEQUEÑA EMPRESA,R,302
05,02,0502,EMPRESA GRANDE,A,1
05,02,0502,EMPRESA GRANDE,C,9
05,02,0502,EMPRESA GRANDE,D,2
05,02,0502,EMPRESA GRANDE,F,11
05,02,0502,EMPRESA GRANDE,G,49
05,02,0502,EMPRESA GRANDE,H,12
05,02,0502,EMPRESA GRANDE,I,3
05,02,0502,EMPRESA GRANDE,K,5
05,02,0502,EMPRESA GRANDE,L,4
05,02,0502,EMPRESA GRANDE,M,5
05,02,0502,EMPRESA GRANDE,P,2
05,02,0502,EMPRESA GRANDE,Q,2
05,02,0502,EMPRESA GRANDE,R,1
05,02,0502,MEDIANA EMPRESA,A,1
05,02,0502,MEDIANA EMPRESA,C,6
05,02,0502,MEDIANA EMPRESA,D,1
05,02,0502,MEDIANA EMPRESA,F,14
05,02,0502,MEDIANA EMPRESA,G,49
05,02,0502,MEDIANA EMPRESA,H,17
05,02,0502,MEDIANA EMPRESA,I,10
05,02,0502,MEDIANA EMPRESA,K,19
05,02,0502,MEDIANA EMPRESA,L,7
05,02,0502,MEDIANA EMPRESA,M,8
05,02,0502,MEDIANA EMPRESA,N,3
05,02,0502,MEDIANA EMPRESA,P,2
05,02,0502,MEDIANA EMPRESA,Q,4
05,02,0502,MEDIANA EMPRESA,R,2
05,02,0502,MICROEMPRESA,A,22
05,02,0502,MICROEMPRESA,B,2
05,02,0502,MICROEMPRESA,C,189
05,02,0502,MICROEMPRESA,D,3
05,02,0502,MICROEMPRESA,E,8
05,02,0502,MICROEMPRESA,F,43
05,02,0502,MICROEMPRESA,G,2104
05,02,0502,MICROEMPRESA,H,121
05,02,0502,MICROEMPRESA,I,320
05,02,0502,MICROEMPRESA,J,33
05,02,0502,MICROEMPRESA,K,42
05,02,0502,MICROEMPRESA,L,185
05,02,0502,MICROEMPRESA,M,36
05,02,0502,MICROEMPRESA,N,45
05,02,0502,MICROEMPRESA,P,47
05,02,0502,MICROEMPRESA,Q,55
05,02,0502,MICROEMPRESA,R,215
05,02,0502,PEQUEÑA EMPRESA,A,4
05,02,0502,PEQUEÑA EMPRESA,B,1
05,02,0502,PEQUEÑA EMPRESA,C,23
05,02,0502,PEQUEÑA EMPRESA,D,2
05,02,0502,PEQUEÑA EMPRESA,F,15
05,02,0502,PEQUEÑA EMPRESA,G,229
05,02,0502,PEQUEÑA EMPRESA,H,44
05,02,0502,PEQUEÑA EMPRESA,I,60
05,02,0502,PEQUEÑA EMPRESA,J,6
05,02,0502,PEQUEÑA EMPRESA,K,14
05,02,0502,PEQUEÑA EMPRESA,L,61
05,02,0502,PEQUEÑA EMPRESA,M,11
05,02,0502,PEQUEÑA EMPRESA,N,5
05,02,0502,PEQUEÑA EMPRESA,P,8
05,02,0502,PEQUEÑA EMPRESA,Q,17
05,02,0502,PEQUEÑA EMPRESA,R,15
05,03,0503,MEDIANA EMPRESA,G,1
05,03,0503,MICROEMPRESA,A,6
05,03,0503,MICROEMPRESA,C,25
05,03,0503,MICROEMPRESA,D,1
05,03,0503,MICROEMPRESA,E,1
05,03,0503,MICROEMPRESA,G,479
05,03,0503,MICROEMPRESA,H,20
05,03,0503,MICROEMPRESA,I,98
05,03,0503,MICROEMPRESA,J,1
05,03,0503,MICROEMPRESA,K,8
05,03,0503,MICROEMPRESA,L,30
05,03,0503,MICROEMPRESA,M,6
05,03,0503,MICROEMPRESA,N,25
05,03,0503,MICROEMPRESA,P,2
05,03,0503,MICROEMPRESA,Q,9
05,03,0503,MICROEMPRESA,R,24
05,04,0504,MICROEMPRESA,A,1
05,04,0504,MICROEMPRESA,C,10
05,04,0504,MICROEMPRESA,D,1
05,04,0504,MICROEMPRESA,G,464
05,04,0504,MICROEMPRESA,H,10
05,04,0504,MICROEMPRESA,I,98
05,04,0504,MICROEMPRESA,K,2
05,04,0504,MICROEMPRESA,M,17
05,04,0504,MICROEMPRESA,N,7
05,04,0504,MICROEMPRESA,Q,1
05,04,0504,MICROEMPRESA,R,36
05,04,0504,PEQUEÑA EMPRESA,C,4
05,04,0504,PEQUEÑA EMPRESA,G,147
05,04,0504,PEQUEÑA EMPRESA,H,1
05,04,0504,PEQUEÑA EMPRESA,I,18
05,04,0504,PEQUEÑA EMPRESA,M,11
05,04,0504,PEQUEÑA EMPRESA,R,9
05,05,0505,EMPRESA GRANDE,C,2
05,05,0505,EMPRESA GRANDE,G,4
05,05,0505,EMPRESA GRANDE,P,1
05,05,0505,EMPRESA GRANDE,Q,1
05,05,0505,MICROEMPRESA,A,5
05,05,0505,MICROEMPRESA,C,36
05,05,0505,MICROEMPRESA,G,435
05,05,0505,MICROEMPRESA,H,3
05,05,0505,MICROEMPRESA,I,94
05,05,0505,MICROEMPRESA,K,5
05,05,0505,MICROEMPRESA,M,2
05,05,0505,MICROEMPRESA,N,3
05,05,0505,MICROEMPRESA,P,9
05,05,0505,MICROEMPRESA,Q,2
05,05,0505,MICROEMPRESA,R,30
05,05,0505,PEQUEÑA EMPRESA,A,1
05,05,0505,PEQUEÑA EMPRESA,C,5
05,05,0505,PEQUEÑA EMPRESA,G,57
05,05,0505,PEQUEÑA EMPRESA,I,13
05,05,0505,PEQUEÑA EMPRESA,J,1
05,05,0505,PEQUEÑA EMPRESA,K,1
05,05,0505,PEQUEÑA EMPRESA,P,1
05,05,0505,PEQUEÑA EMPRESA,Q,1
05,05,0505,PEQUEÑA EMPRESA,R,11
05,06,0506,EMPRESA GRANDE,C,2
05,06,0506,EMPRESA GRANDE,F,1
05,06,0506,EMPRESA GRANDE,G,5
05,06,0506,EMPRESA GRANDE,H,2
05,06,0506,EMPRESA GRANDE,N,1
05,06,0506,MEDIANA EMPRESA,C,1
05,06,0506,MEDIANA EMPRESA,F,2
05,06,0506,MEDIANA EMPRESA,G,18
05,06,0506,MEDIANA EMPRESA,H,1
05,06,0506,MEDIANA EMPRESA,I,1
05,06,0506,MEDIANA EMPRESA,K,1
05,06,0506,MEDIANA EMPRESA,M,2
05,06,0506,MEDIANA EMPRESA,N,1
05,06,0506,MEDIANA EMPRESA,P,2
05,06,0506,MEDIANA EMPRESA,Q,2
05,06,0506,MICROEMPRESA,A,39
05,06,0506,MICROEMPRESA,B,1
05,06,0506,MICROEMPRESA,C,181
05,06,0506,MICROEMPRESA,D,5
05,06,0506,MICROEMPRESA,E,5
05,06,0506,MICROEMPRESA,F,141
05,06,0506,MICROEMPRESA,G,3853
05,06,0506,MICROEMPRESA,H,609
05,06,0506,MICROEMPRESA,I,632
05,06,0506,MICROEMPRESA,J,42
05,06,0506,MICROEMPRESA,K,81
05,06,0506,MICROEMPRESA,L,116
05,06,0506,MICROEMPRESA,M,80
05,06,0506,MICROEMPRESA,N,263
05,06,0506,MICROEMPRESA,P,32
05,06,0506,MICROEMPRESA,Q,85
05,06,0506,MICROEMPRESA,R,236
05,06,0506,PEQUEÑA EMPRESA,A,3
05,06,0506,PEQUEÑA EMPRESA,C,4
05,06,0506,PEQUEÑA EMPRESA,F,3
05,06,0506,PEQUEÑA EMPRESA,G,102
05,06,0506,PEQUEÑA EMPRESA,H,4
05,06,0506,PEQUEÑA EMPRESA,I,39
05,06,0506,PEQUEÑA EMPRESA,J,1
05,06,0506,PEQUEÑA EMPRESA,K,3
05,06,0506,PEQUEÑA EMPRESA,L,4
05,06,0506,PEQUEÑA EMPRESA,M,1
05,06,0506,PEQUEÑA EMPRESA,N,2
05,06,0506,PEQUEÑA EMPRESA,P,1
05,06,0506,PEQUEÑA EMPRESA,Q,3
05,06,0506,PEQUEÑA EMPRESA,R,5
05,07,0507,EMPRESA GRANDE,G,3
05,07,0507,MICROEMPRESA,C,20
05,07,0507,MICROEMPRESA,F,6
05,07,0507,MICROEMPRESA,G,503
05,07,0507,MICROEMPRESA,H,53
05,07,0507,MICROEMPRESA,I,51
05,07,0507,MICROEMPRESA,J,1
05,07,0507,MICROEMPRESA,K,8
05,07,0507,MICROEMPRESA,M,4
05,07,0507,MICROEMPRESA,N,2
05,07,0507,MICROEMPRESA,Q,3
05,07,0507,MICROEMPRESA,R,20
05,07,0507,PEQUEÑA EMPRESA,C,4
05,07,0507,PEQUEÑA EMPRESA,F,1
05,07,0507,PEQUEÑA EMPRESA,G,44
05,07,0507,PEQUEÑA EMPRESA,H,1
05,07,0507,PEQUEÑA EMPRESA,I,3
05,07,0507,PEQUEÑA EMPRESA,J,1
05,07,0507,PEQUEÑA EMPRESA,M,1
05,07,0507,PEQUEÑA EMPRESA,R,1
05,08,0508,EMPRESA GRANDE,A,3
05,08,0508,EMPRESA GRANDE,G,2
05,08,0508,EMPRESA GRANDE,Q,1
05,08,0508,MICROEMPRESA,A,79
05,08,0508,MICROEMPRESA,C,67
05,08,0508,MICROEMPRESA,D,2
05,08,0508,MICROEMPRESA,F,4
05,08,0508,MICROEMPRESA,G,810
05,08,0508,MICROEMPRESA,H,38
05,08,0508,MICROEMPRESA,I,205
05,08,0508,MICROEMPRESA,J,9
05,08,0508,MICROEMPRESA,K,5
05,08,0508,MICROEMPRESA,L,2
05,08,0508,MICROEMPRESA,M,2
05,08,0508,MICROEMPRESA,N,30
05,08,0508,MICROEMPRESA,P,1
05,08,0508,MICROEMPRESA,Q,15
05,08,0508,MICROEMPRESA,R,51
05,08,0508,PEQUEÑA EMPRESA,A,12
05,08,0508,PEQUEÑA EMPRESA,C,3
05,08,0508,PEQUEÑA EMPRESA,G,58
05,08,0508,PEQUEÑA EMPRESA,H,5
05,08,0508,PEQUEÑA EMPRESA,I,8
05,08,0508,PEQUEÑA EMPRESA,M,1
05,08,0508,PEQUEÑA EMPRESA,N,2
05,08,0508,PEQUEÑA EMPRESA,P,1
05,08,0508,PEQUEÑA EMPRESA,Q,2
05,08,0508,PEQUEÑA EMPRESA,R,14
05,09,0509,EMPRESA GRANDE,A,1
05,09,0509,EMPRESA GRANDE,G,2
05,09,0509,MICROEMPRESA,A,19
05,09,0509,MICROEMPRESA,C,20
05,09,0509,MICROEMPRESA,F,1
05,09,0509,MICROEMPRESA,G,730
05,09,0509,MICROEMPRESA,H,5
05,09,0509,MICROEMPRESA,I,97
05,09,0509,MICROEMPRESA,J,1
05,09,0509,MICROEMPRESA,L,51
05,09,0509,MICROEMPRESA,M,1
05,09,0509,MICROEMPRESA,N,54
05,09,0509,MICROEMPRESA,P,6
05,09,0509,MICROEMPRESA,Q,3
05,09,0509,MICROEMPRESA,R,46
05,09,0509,PEQUEÑA EMPRESA,A,13
05,09,0509,PEQUEÑA EMPRESA,C,5
05,09,0509,PEQUEÑA EMPRESA,G,60
05,09,0509,PEQUEÑA EMPRESA,I,6
05,09,0509,PEQUEÑA EMPRESA,J,3
05,09,0509,PEQUEÑA EMPRESA,K,1
05,09,0509,PEQUEÑA EMPRESA,L,16
05,09,0509,PEQUEÑA EMPRESA,N,5
05,09,0509,PEQUEÑA EMPRESA,P,1
05,09,0509,PEQUEÑA EMPRESA,R,6
05,10,0510,EMPRESA GRANDE,G,2
05,10,0510,MEDIANA EMPRESA,A,1
05,10,0510,MEDIANA EMPRESA,B,1
05,10,0510,MEDIANA EMPRESA,C,2
05,10,0510,MEDIANA EMPRESA,F,3
05,10,0510,MEDIANA EMPRESA,G,43
05,10,0510,MEDIANA EMPRESA,H,1
05,10,0510,MEDIANA EMPRESA,I,19
05,10,0510,MEDIANA EMPRESA,K,15
05,10,0510,MEDIANA EMPRESA,L,1
05,10,0510,MEDIANA EMPRESA,P,1
05,10,0510,MEDIANA EMPRESA,R,1
05,10,0510,MICROEMPRESA,G,21
05,10,0510,MICROEMPRESA,R,28
05,10,0510,NO ESPECIFICADO,A,67
05,10,0510,NO ESPECIFICADO,C,69
05,10,0510,NO ESPECIFICADO,E,1
05,10,0510,NO ESPECIFICADO,F,15
05,10,0510,NO ESPECIFICADO,G,1478
05,10,0510,NO ESPECIFICADO,H,674
05,10,0510,NO ESPECIFICADO,I,451
05,10,0510,NO ESPECIFICADO,J,11
05,10,0510,NO ESPECIFICADO,K,9
05,10,0510,NO ESPECIFICADO,L,15
05,10,0510,NO ESPECIFICADO,M,19
05,10,0510,NO ESPECIFICADO,N,13
05,10,0510,NO ESPECIFICADO,P,8
05,10,0510,NO ESPECIFICADO,Q,50
05,10,0510,NO ESPECIFICADO,R,64
05,10,0510,PEQUEÑA EMPRESA,A,28
05,10,0510,PEQUEÑA EMPRESA,C,12
05,10,0510,PEQUEÑA EMPRESA,F,4
05,10,0510,PEQUEÑA EMPRESA,G,169
05,10,0510,PEQUEÑA EMPRESA,H,6
05,10,0510,PEQUEÑA EMPRESA,I,47
05,10,0510,PEQUEÑA EMPRESA,J,1
05,10,0510,PEQUEÑA EMPRESA,K,6
05,10,0510,PEQUEÑA EMPRESA,L,4
05,10,0510,PEQUEÑA EMPRESA,P,3
05,10,0510,PEQUEÑA EMPRESA,Q,11
05,10,0510,PEQUEÑA EMPRESA,R,1
05,11,0511,EMPRESA GRANDE,A,3
05,11,0511,EMPRESA GRANDE,C,4
05,11,0511,EMPRESA GRANDE,G,48
05,11,0511,EMPRESA GRANDE,H,3
05,11,0511,EMPRESA GRANDE,I,13
05,11,0511,EMPRESA GRANDE,N,17
05,11,0511,EMPRESA GRANDE,Q,1
05,11,0511,MEDIANA EMPRESA,A,4
05,11,0511,MEDIANA EMPRESA,C,2
05,11,0511,MEDIANA EMPRESA,G,47
05,11,0511,MEDIANA EMPRESA,H,2
05,11,0511,MEDIANA EMPRESA,I,19
05,11,0511,MEDIANA EMPRESA,J,2
05,11,0511,MEDIANA EMPRESA,K,2
05,11,0511,MEDIANA EMPRESA,L,4
05,11,0511,MEDIANA EMPRESA,N,10
05,11,0511,MEDIANA EMPRESA,P,1
05,11,0511,MEDIANA EMPRESA,Q,4
05,11,0511,MEDIANA EMPRESA,R,4
05,11,0511,MICROEMPRESA,A,22
05,11,0511,MICROEMPRESA,B,2
05,11,0511,MICROEMPRESA,C,76
05,11,0511,MICROEMPRESA,G,1843
05,11,0511,MICROEMPRESA,H,56
05,11,0511,MICROEMPRESA,I,210
05,11,0511,MICROEMPRESA,J,11
05,11,0511,MICROEMPRESA,K,48
05,11,0511,MICROEMPRESA,L,18
05,11,0511,MICROEMPRESA,M,4
05,11,0511,MICROEMPRESA,N,194
05,11,0511,MICROEMPRESA,P,44
05,11,0511,MICROEMPRESA,Q,43
05,11,0511,MICROEMPRESA,R,144
05,11,0511,PEQUEÑA EMPRESA,A,6
05,11,0511,PEQUEÑA EMPRESA,C,7
05,11,0511,PEQUEÑA EMPRESA,F,1
05,11,0511,PEQUEÑA EMPRESA,G,321
05,11,0511,PEQUEÑA EMPRESA,H,19
05,11,0511,PEQUEÑA EMPRESA,I,80
05,11,0511,PEQUEÑA EMPRESA,J,1
05,11,0511,PEQUEÑA EMPRESA,K,9
05,11,0511,PEQUEÑA EMPRESA,L,12
05,11,0511,PEQUEÑA EMPRESA,N,46
05,11,0511,PEQUEÑA EMPRESA,P,5
05,11,0511,PEQUEÑA EMPRESA,Q,14
05,11,0511,PEQUEÑA EMPRESA,R,29
05,12,0512,EMPRESA GRANDE,G,7
05,12,0512,EMPRESA GRANDE,H,1
05,12,0512,EMPRESA GRANDE,I,3
05,12,0512,EMPRESA GRANDE,P,1
05,12,0512,EMPRESA GRANDE,Q,1
05,12,0512,MEDIANA EMPRESA,A,1
05,12,0512,MEDIANA EMPRESA,C,3
05,12,0512,MEDIANA EMPRESA,G,14
05,12,0512,MEDIANA EMPRESA,H,5
05,12,0512,MEDIANA EMPRESA,I,7
05,12,0512,MEDIANA EMPRESA,J,1
05,12,0512,MEDIANA EMPRESA,Q,2
05,12,0512,MEDIANA EMPRESA,R,4
05,12,0512,MICROEMPRESA,A,5
05,12,0512,MICROEMPRESA,C,19
05,12,0512,MICROEMPRESA,F,2
05,12,0512,MICROEMPRESA,G,777
05,12,0512,MICROEMPRESA,H,51
05,12,0512,MICROEMPRESA,I,142
05,12,0512,MICROEMPRESA,J,8
05,12,0512,MICROEMPRESA,K,18
05,12,0512,MICROEMPRESA,L,1
05,12,0512,MICROEMPRESA,N,78
05,12,0512,MICROEMPRESA,P,22
05,12,0512,MICROEMPRESA,Q,28
05,12,0512,MICROEMPRESA,R,73
05,12,0512,NO ESPECIFICADO,G,1
05,12,0512,PEQUEÑA EMPRESA,A,3
05,12,0512,PEQUEÑA EMPRESA,C,9
05,12,0512,PEQUEÑA EMPRESA,G,159
05,12,0512,PEQUEÑA EMPRESA,H,20
05,12,0512,PEQUEÑA EMPRESA,I,37
05,12,0512,PEQUEÑA EMPRESA,K,1
05,12,0512,PEQUEÑA EMPRESA,N,18
05,12,0512,PEQUEÑA EMPRESA,P,1
05,12,0512,PEQUEÑA EMPRESA,Q,7
05,12,0512,PEQUEÑA EMPRESA,R,11
06,01,0601,EMPRESA GRANDE,G,1
06,01,0601,MEDIANA EMPRESA,G,20
06,01,0601,MEDIANA EMPRESA,J,1
06,01,0601,MEDIANA EMPRESA,N,1
06,01,0601,MICROEMPRESA,C,2
06,01,0601,MICROEMPRESA,F,1
06,01,0601,MICROEMPRESA,G,4279
06,01,0601,MICROEMPRESA,I,33
06,01,0601,MICROEMPRESA,N,1
06,01,0601,MICROEMPRESA,R,468
06,01,0601,NO ESPECIFICADO,A,103
06,01,0601,NO ESPECIFICADO,B,2
06,01,0601,NO ESPECIFICADO,C,775
06,01,0601,NO ESPECIFICADO,D,8
06,01,0601,NO ESPECIFICADO,E,8
06,01,0601,NO ESPECIFICADO,F,174
06,01,0601,NO ESPECIFICADO,G,11098
06,01,0601,NO ESPECIFICADO,H,817
06,01,0601,NO ESPECIFICADO,I,2916
06,01,0601,NO ESPECIFICADO,J,124
06,01,0601,NO ESPECIFICADO,K,192
06,01,0601,NO ESPECIFICADO,L,70
06,01,0601,NO ESPECIFICADO,M,112
06,01,0601,NO ESPECIFICADO,N,77
06,01,0601,NO ESPECIFICADO,P,32
06,01,0601,NO ESPECIFICADO,Q,228
06,01,0601,NO ESPECIFICADO,R,645
06,01,0601,NO ESPECIFICADO,T,1
06,01,0601,PEQUEÑA EMPRESA,G,6
06,01,0601,PEQUEÑA EMPRESA,R,4
06,02,0602,EMPRESA GRANDE,A,1
06,02,0602,EMPRESA GRANDE,G,1
06,02,0602,EMPRESA GRANDE,J,1
06,02,0602,MEDIANA EMPRESA,D,1
06,02,0602,MEDIANA EMPRESA,I,1
06,02,0602,MICROEMPRESA,C,7
06,02,0602,MICROEMPRESA,F,1
06,02,0602,MICROEMPRESA,G,73
06,02,0602,MICROEMPRESA,H,12
06,02,0602,MICROEMPRESA,I,14
06,02,0602,MICROEMPRESA,K,1
06,02,0602,MICROEMPRESA,R,7
06,02,0602,PEQUEÑA EMPRESA,G,7
06,02,0602,PEQUEÑA EMPRESA,I,4
06,02,0602,PEQUEÑA EMPRESA,J,1
06,02,0602,PEQUEÑA EMPRESA,R,1
06,03,0603,MICROEMPRESA,C,4
06,03,0603,MICROEMPRESA,G,89
06,03,0603,MICROEMPRESA,H,28
06,03,0603,MICROEMPRESA,I,41
06,03,0603,MICROEMPRESA,K,1
06,03,0603,MICROEMPRESA,Q,1
06,03,0603,MICROEMPRESA,R,3
06,03,0603,PEQUEÑA EMPRESA,G,1
06,04,0604,MICROEMPRESA,C,4
06,04,0604,MICROEMPRESA,G,46
06,04,0604,MICROEMPRESA,I,15
06,04,0604,MICROEMPRESA,J,2
06,04,0604,MICROEMPRESA,N,1
06,04,0604,MICROEMPRESA,Q,1
06,04,0604,MICROEMPRESA,R,8
06,05,0605,MICROEMPRESA,A,7
06,05,0605,MICROEMPRESA,B,1
06,05,0605,MICROEMPRESA,C,9
06,05,0605,MICROEMPRESA,G,86
06,05,0605,MICROEMPRESA,H,4
06,05,0605,MICROEMPRESA,I,56
06,05,0605,MICROEMPRESA,J,5
06,05,0605,MICROEMPRESA,K,8
06,05,0605,MICROEMPRESA,Q,3
06,05,0605,MICROEMPRESA,R,10
06,05,0605,PEQUEÑA EMPRESA,A,3
06,05,0605,PEQUEÑA EMPRESA,C,2
06,05,0605,PEQUEÑA EMPRESA,G,17
06,05,0605,PEQUEÑA EMPRESA,I,2
06,05,0605,PEQUEÑA EMPRESA,J,1
06,05,0605,PEQUEÑA EMPRESA,K,1
06,05,0605,PEQUEÑA EMPRESA,Q,2
06,05,0605,PEQUEÑA EMPRESA,R,3
06,06,0606,EMPRESA GRANDE,G,1
06,06,0606,EMPRESA GRANDE,I,1
06,06,0606,MEDIANA EMPRESA,C,2
06,06,0606,MEDIANA EMPRESA,G,9
06,06,0606,MEDIANA EMPRESA,K,2
06,06,0606,MEDIANA EMPRESA,L,1
06,06,0606,MICROEMPRESA,A,15
06,06,0606,MICROEMPRESA,C,78
06,06,0606,MICROEMPRESA,F,1
06,06,0606,MICROEMPRESA,G,567
06,06,0606,MICROEMPRESA,H,7
06,06,0606,MICROEMPRESA,I,176
06,06,0606,MICROEMPRESA,J,6
06,06,0606,MICROEMPRESA,K,27
06,06,0606,MICROEMPRESA,L,10
06,06,0606,MICROEMPRESA,N,3
06,06,0606,MICROEMPRESA,O,8
06,06,0606,MICROEMPRESA,P,2
06,06,0606,MICROEMPRESA,Q,14
06,06,0606,MICROEMPRESA,R,39
06,06,0606,PEQUEÑA EMPRESA,A,3
06,06,0606,PEQUEÑA EMPRESA,C,4
06,06,0606,PEQUEÑA EMPRESA,G,35
06,06,0606,PEQUEÑA EMPRESA,H,2
06,06,0606,PEQUEÑA EMPRESA,I,9
06,06,0606,PEQUEÑA EMPRESA,J,1
06,06,0606,PEQUEÑA EMPRESA,K,5
06,06,0606,PEQUEÑA EMPRESA,N,1
06,06,0606,PEQUEÑA EMPRESA,O,1
06,06,0606,PEQUEÑA EMPRESA,Q,3
06,06,0606,PEQUEÑA EMPRESA,R,4
06,07,0607,EMPRESA GRANDE,A,3
06,07,0607,EMPRESA GRANDE,G,3
06,07,0607,EMPRESA GRANDE,K,1
06,07,0607,EMPRESA GRANDE,P,1
06,07,0607,MEDIANA EMPRESA,A,2
06,07,0607,MEDIANA EMPRESA,C,2
06,07,0607,MEDIANA EMPRESA,G,7
06,07,0607,MEDIANA EMPRESA,K,3
06,07,0607,MEDIANA EMPRESA,M,1
06,07,0607,MEDIANA EMPRESA,N,1
06,07,0607,MEDIANA EMPRESA,Q,1
06,07,0607,MICROEMPRESA,A,12
06,07,0607,MICROEMPRESA,C,37
06,07,0607,MICROEMPRESA,D,2
06,07,0607,MICROEMPRESA,G,636
06,07,0607,MICROEMPRESA,H,1
06,07,0607,MICROEMPRESA,I,265
06,07,0607,MICROEMPRESA,J,4
06,07,0607,MICROEMPRESA,K,15
06,07,0607,MICROEMPRESA,L,5
06,07,0607,MICROEMPRESA,M,12
06,07,0607,MICROEMPRESA,N,16
06,07,0607,MICROEMPRESA,P,3
06,07,0607,MICROEMPRESA,Q,14
06,07,0607,MICROEMPRESA,R,24
06,07,0607,PEQUEÑA EMPRESA,A,2
06,07,0607,PEQUEÑA EMPRESA,D,2
06,07,0607,PEQUEÑA EMPRESA,G,44
06,07,0607,PEQUEÑA EMPRESA,I,15
06,07,0607,PEQUEÑA EMPRESA,J,2
06,07,0607,PEQUEÑA EMPRESA,K,3
06,07,0607,PEQUEÑA EMPRESA,M,2
06,07,0607,PEQUEÑA EMPRESA,N,2
06,07,0607,PEQUEÑA EMPRESA,Q,2
06,07,0607,PEQUEÑA EMPRESA,R,1
06,08,0608,MICROEMPRESA,C,3
06,08,0608,MICROEMPRESA,G,29
06,08,0608,MICROEMPRESA,I,8
06,08,0608,MICROEMPRESA,J,1
06,08,0608,MICROEMPRESA,R,5
06,09,0609,MICROEMPRESA ,A,31
06,09,0609,MICROEMPRESA ,C,4
06,09,0609,MICROEMPRESA ,D,3
06,09,0609,MICROEMPRESA ,F,3
06,09,0609,MICROEMPRESA ,G,189
06,09,0609,MICROEMPRESA ,I,112
